Date,AAPL,MSFT,GOOG,GOOGL,AMZN,NVDA,META,TSLA,BRK-B,LLY,AVGO,V,JPM,WMT,XOM,UNH,MA,PG,HD,ORCL,COST,MRK,ABBV,PEP,CVX
2020-09-08,109.74203491210938,194.63499450683594,76.16674041748047,75.72583770751953,157.49200439453125,11.877416610717773,269.6805419921875,110.06999969482422,217.8000030517578,141.17469787597656,31.09839630126953,193.08460998535156,87.3730239868164,43.04865264892578,30.736278533935547,284.70501708984375,320.72021484375,120.12642669677734,239.97874450683594,51.48057556152344,312.2789306640625,68.0615234375,73.77076721191406,117.62493896484375,64.3367691040039
2020-09-09,114.11924743652344,202.9232635498047,77.38799285888672,76.90030670166016,163.4304962158203,12.677019119262695,272.2265319824219,122.09333038330078,219.6300048828125,143.68983459472656,31.9403018951416,196.88616943359375,88.20372009277344,43.49640655517578,30.551124572753906,289.1248779296875,330.2093505859375,122.0793228149414,246.91265869140625,52.99745178222656,319.2552185058594,69.32749938964844,74.9236831665039,118.97864532470703,65.20034790039062
2020-09-10,110.39373016357422,197.23770141601562,76.14835357666016,75.84761047363281,158.7554931640625,12.274975776672363,266.62725830078125,123.77999877929688,217.8000030517578,138.25311279296875,31.67859649658203,194.45472717285156,87.29432678222656,42.53873062133789,29.786340713500977,282.24945068359375,323.6370544433594,120.7979965209961,243.04466247558594,53.35108184814453,312.89642333984375,68.25752258300781,73.3047103881836,116.9394302368164,63.66870880126953
2020-09-11,108.94437408447266,195.95074462890625,75.58670043945312,75.33618927001953,155.81100463867188,12.128162384033203,265.1553039550781,124.23999786376953,217.92999267578125,140.021240234375,31.91102409362793,193.62498474121094,88.37860107421875,42.50453186035156,29.705829620361328,280.50958251953125,320.9828186035156,122.07047271728516,246.27992248535156,53.04397201538086,312.5278625488281,69.00079345703125,73.34556579589844,117.85054779052734,63.29395294189453
2020-09-14,112.21272277832031,197.2760772705078,75.51512145996094,74.99174499511719,155.14849853515625,12.833799362182617,264.69781494140625,139.8733367919922,219.94000244140625,140.8816375732422,32.13282012939453,197.7737579345703,89.60279846191406,42.69730758666992,29.512622833251953,287.1063232421875,329.1981506347656,122.50352478027344,250.13009643554688,55.33323287963867,316.0205078125,69.2393798828125,73.99153900146484,118.5968246459961,62.96807098388672
2020-09-15,112.38780975341797,200.51263427734375,76.6165771484375,76.29840087890625,157.80650329589844,12.952194213867188,270.93365478515625,149.9199981689453,218.94000244140625,141.90277099609375,32.5506706237793,198.16932678222656,86.81336975097656,42.70974349975586,29.19866180419922,285.859619140625,329.7231750488281,122.50352478027344,254.52395629882812,56.71052169799805,316.932861328125,69.28053283691406,74.33497619628906,117.68568420410156,62.20226287841797
2020-09-16,109.07084655761719,196.9303436279297,75.59564971923828,75.1537857055664,153.90499877929688,12.477118492126465,262.0821838378906,147.25332641601562,219.58999633789062,142.73484802246094,32.56220245361328,197.91851806640625,87.18063354492188,42.36772155761719,30.43842315673828,285.1989440917969,332.3579406738281,121.6816635131836,251.0034942626953,56.235923767089844,316.7669677734375,70.3994140625,73.41100311279297,117.13031768798828,64.00273895263672
2020-09-17,107.32965850830078,194.87509155273438,74.33463287353516,73.90874481201172,150.43649291992188,12.426270484924316,253.42967224121094,141.14332580566406,218.0500030517578,144.16253662109375,32.46284103393555,198.0535888671875,86.18378448486328,42.50142288208008,30.43036651611328,283.76605224609375,330.005126953125,121.52264404296875,249.5150604248047,56.003265380859375,312.2973327636719,70.45700073242188,73.28833770751953,115.585693359375,64.19013214111328
2020-09-18,103.92516326904297,192.4548797607422,72.56814575195312,72.12195587158203,147.74549865722656,12.152840614318848,251.15216064453125,147.38333129882812,218.2100067138672,145.7699737548828,31.913694381713867,195.4871063232422,86.00018310546875,42.06611633300781,29.939294815063477,286.5946350097656,325.9508361816406,121.39009094238281,245.26390075683594,55.603111267089844,309.6064147949219,70.59687042236328,73.68082427978516,114.08448791503906,63.717594146728516
2020-09-21,107.07677459716797,194.519775390625,71.1351547241211,71.0807113647461,148.02349853515625,12.479860305786133,246.7960662841797,149.79666137695312,213.02000427246094,142.94284057617188,31.493833541870117,190.50851440429688,83.34188079833984,42.61956787109375,29.327470779418945,278.3787841796875,318.74664306640625,120.80683135986328,242.73268127441406,56.59885025024414,312.9332580566406,68.3919906616211,72.8467788696289,113.88491821289062,62.1615104675293
2020-09-22,108.75957489013672,199.2064666748047,72.84002685546875,72.55584716796875,156.44949340820312,12.600000381469727,253.3600616455078,141.41000366210938,214.16000366210938,141.6947784423828,32.37115478515625,193.50914001464844,82.4324722290039,43.005126953125,28.60293960571289,273.7917175292969,325.9995422363281,121.91143798828125,243.58828735351562,56.4127311706543,317.4303894042969,68.23568725585938,72.44612884521484,114.674560546875,61.53420639038086
2020-09-23,104.19752502441406,192.64694213867188,70.34236145019531,70.04938507080078,149.9929962158203,12.08753490447998,247.6613311767578,126.78666687011719,209.61000061035156,141.64749145507812,31.475921630859375,188.50161743164062,81.0946044921875,42.28376770019531,27.685195922851562,271.81927490234375,315.51885986328125,120.45335388183594,237.5634307861328,54.86793518066406,317.5963439941406,67.98063659667969,71.25232696533203,113.67664337158203,58.61758041381836
2020-09-24,105.26751708984375,195.14401245117188,70.99250793457031,70.7188720703125,150.989501953125,12.311116218566895,248.1685333251953,129.26333618164062,208.72000122070312,140.70193481445312,31.559171676635742,188.64633178710938,81.02466583251953,42.50453186035156,27.62883949279785,272.30303955078125,319.0966491699219,120.99242401123047,236.805908203125,55.184349060058594,319.7804260253906,68.408447265625,70.24658966064453,114.1799545288086,58.49538040161133
2020-09-25,109.21674346923828,199.5906982421875,71.82109069824219,71.52405548095703,154.75650024414062,12.83529281616211,253.42967224121094,135.77999877929688,210.4499969482422,142.072998046875,31.94233512878418,190.31553649902344,81.73294067382812,42.68175506591797,27.88645362854004,281.4586181640625,322.5675354003906,121.61095428466797,239.345947265625,55.6496467590332,315.7071228027344,68.22744750976562,70.50824737548828,115.88943481445312,58.51980972290039
2020-09-28,111.82361602783203,201.14651489257812,72.79329681396484,72.49819946289062,158.70249938964844,12.996064186096191,255.41876220703125,140.39999389648438,213.5399932861328,140.03065490722656,32.88234329223633,193.2776336669922,84.08515167236328,42.675537109375,28.425830841064453,282.1378173828125,328.9939880371094,121.95561218261719,242.71485900878906,55.444923400878906,322.19488525390625,68.08757781982422,71.36679077148438,119.72492980957031,60.23067092895508
2020-09-29,110.97737121582031,199.05284118652344,73.03237915039062,72.86400604248047,157.24400329589844,13.186244010925293,260.3616638183594,139.69000244140625,210.44000244140625,138.29090881347656,32.610191345214844,192.4285888671875,83.37687683105469,42.64133834838867,27.596635818481445,282.9938049316406,326.8940124511719,121.29288482666016,242.51878356933594,55.34255599975586,324.51727294921875,67.38005828857422,71.04790496826172,119.02204132080078,58.576847076416016
2020-09-30,112.65043640136719,202.0012664794922,73.04580688476562,72.8431396484375,157.43649291992188,13.490086555480957,260.47100830078125,143.00332641601562,212.94000244140625,139.9550018310547,32.61556625366211,192.93995666503906,84.18135833740234,43.50261688232422,27.63689613342285,290.0837707519531,328.7801208496094,122.82160949707031,247.50982666015625,55.55659103393555,327.15289306640625,68.243896484375,71.62027740478516,120.2716293334961,58.6583137512207
2020-10-01,113.60370635986328,204.04693603515625,74.06425476074219,73.95148468017578,161.06300354003906,13.573831558227539,265.1752624511719,149.3866729736328,212.02000427246094,136.42823791503906,32.99871826171875,196.2010955810547,84.79344177246094,44.48828125,26.67084503173828,291.2933654785156,333.835693359375,123.04251861572266,247.4296112060547,55.53797149658203,330.3414611816406,67.16614532470703,71.25232696533203,122.18067932128906,57.37108612060547
2020-10-02,109.9365463256836,198.0252227783203,72.49010467529297,72.34612274169922,156.25,13.023233413696289,258.521728515625,138.3633270263672,211.17999267578125,137.2981414794922,31.945022583007812,194.37754821777344,85.59790802001953,43.686065673828125,26.550090789794922,290.2792053222656,329.4217529296875,122.05281066894531,248.93585205078125,54.74697494506836,327.162109375,66.47506713867188,70.41829681396484,119.80303192138672,57.99840545654297
2020-10-05,113.32161712646484,202.04928588867188,73.8619613647461,73.69950103759766,159.9600067138672,13.601749420166016,263.2060546875,141.89332580566406,212.36000061035156,138.64076232910156,32.77492904663086,196.38441467285156,87.40713500976562,44.09027862548828,27.16192054748535,296.02001953125,333.7190856933594,123.1750717163086,251.42239379882812,55.42628860473633,330.4520263671875,66.8370590209961,71.89828491210938,119.690185546875,59.22860336303711
2020-10-06,110.07274627685547,197.75628662109375,72.2425765991211,72.11847686767578,154.9980010986328,13.695467948913574,257.2487487792969,137.9933319091797,210.25999450683594,136.27699279785156,32.585113525390625,193.40304565429688,86.50694274902344,43.72649002075195,26.88015365600586,292.5773010253906,328.0606689453125,123.3694839477539,246.40463256835938,55.3797721862793,330.24017333984375,65.51250457763672,70.230224609375,117.755126953125,58.902732849121094
2020-10-07,111.94035339355469,201.5210418701172,72.58306121826172,72.52205657958984,159.7845001220703,13.922289848327637,256.7116394042969,141.76666259765625,213.2899932861328,140.84381103515625,32.83221435546875,195.35202026367188,88.0160903930664,43.80732345581055,26.968708038330078,300.69085693359375,334.3509826660156,124.33267974853516,252.0373992919922,56.61314392089844,334.54376220703125,65.84981536865234,71.19507598876953,118.89189147949219,60.10847854614258
2020-10-08,111.83336639404297,202.24136352539062,73.85748291015625,73.72931671142578,159.52749633789062,13.797411918640137,262.3208923339844,141.97332763671875,215.14999389648438,145.13645935058594,33.42218017578125,195.84413146972656,89.82530212402344,43.9534797668457,28.385576248168945,299.9836730957031,335.9570617675781,125.17220306396484,253.57923889160156,56.89344024658203,336.4514465332031,66.21180725097656,71.41585540771484,119.62081146240234,61.281646728515625
2020-10-09,113.77880096435547,207.26426696777344,75.31331634521484,75.072265625,164.33250427246094,13.721640586853027,263.0071105957031,144.6666717529297,215.67999267578125,148.33230590820312,33.723873138427734,199.37542724609375,89.31343078613281,44.39500045776367,27.966957092285156,305.0359802246094,343.0042419433594,126.29447937011719,254.82704162597656,57.136375427246094,340.47857666015625,66.11308288574219,71.71021270751953,120.13282012939453,60.287723541259766
2020-10-12,121.00608825683594,212.6329345703125,77.993896484375,77.76312255859375,172.14649963378906,14.183504104614258,274.24542236328125,147.43333435058594,216.41000366210938,146.07252502441406,34.23685073852539,199.1438446044922,90.40779113769531,44.852073669433594,27.87840461730957,307.0177917480469,342.66357421875,127.68181610107422,255.7093505859375,57.426029205322266,346.9480285644531,66.11308288574219,72.21717834472656,123.33480072021484,60.70321273803711
2020-10-13,117.79610443115234,214.03512573242188,78.11964416503906,77.88638305664062,172.18150329589844,14.205687522888184,274.63336181640625,148.88333129882812,212.30999755859375,141.90277099609375,34.1526985168457,197.13699340820312,88.94276428222656,45.46772003173828,27.54833984375,308.3669738769531,336.628662109375,127.43436431884766,258.7841491699219,56.968196868896484,350.8184509277344,66.40103149414062,71.81651306152344,124.5583724975586,59.79889678955078
2020-10-14,117.8836898803711,212.11427307128906,77.94071197509766,77.70597076416016,168.1855010986328,14.053145408630371,270.3369445800781,153.76666259765625,210.91000366210938,140.37107849121094,34.04615783691406,195.0915069580078,88.44853973388672,44.75569152832031,27.491981506347656,299.462646484375,333.5722961425781,127.28412628173828,255.86978149414062,56.95884704589844,348.66204833984375,66.2364730834961,71.3358154296875,123.67326354980469,59.43227767944336
2020-10-15,117.4167709350586,210.96182250976562,77.495849609375,77.3098373413086,166.9324951171875,13.928271293640137,265.2647399902344,149.6266632080078,211.64999389648438,138.7825927734375,34.013038635253906,192.53468322753906,89.77234649658203,44.93913650512695,27.73349952697754,301.9934387207031,329.5523681640625,127.09862518310547,256.2708435058594,56.547733306884766,347.0400695800781,65.0435562133789,70.63961029052734,122.7273941040039,59.888526916503906
2020-10-16,115.77285766601562,210.96182250976562,78.18575286865234,77.9177017211914,163.635498046875,13.770241737365723,264.47900390625,146.55667114257812,211.91000366210938,138.15853881835938,33.8984375,193.21971130371094,89.5870132446289,44.99510192871094,27.451732635498047,306.9526672363281,330.36016845703125,127.59341430664062,256.3777770996094,56.33281707763672,351.6109924316406,65.67704772949219,71.50155639648438,122.98770904541016,59.383399963378906
2020-10-19,112.81580352783203,205.7372589111328,76.277099609375,76.04145050048828,160.36050415039062,13.457430839538574,259.9737548828125,143.61000061035156,208.99000549316406,135.01943969726562,33.64060592651367,190.0453643798828,88.077880859375,44.44786834716797,26.90430450439453,301.6676940917969,322.8360900878906,125.40191650390625,252.8751983642578,55.7067985534668,346.1001892089844,64.72270202636719,69.8770980834961,121.20883178710938,58.07172775268555
2020-10-20,114.3040771484375,206.1501922607422,77.33679962158203,77.0916519165039,160.85049438476562,13.604738235473633,266.10009765625,140.64666748046875,210.05999755859375,135.7664031982422,33.74983215332031,190.7497100830078,88.58092498779297,44.743247985839844,27.12972068786621,300.91412353515625,322.88470458984375,125.9056396484375,254.9339599609375,55.82826614379883,348.6343688964844,64.39361572265625,69.8273696899414,121.23484802246094,58.39760208129883
2020-10-21,113.6815414428711,206.29425048828125,79.19475555419922,78.82675170898438,159.2469940185547,13.48434829711914,277.209228515625,140.8800048828125,210.17999267578125,133.610595703125,33.30759048461914,191.4540557861328,87.6983642578125,44.898704528808594,26.694995880126953,300.3372802734375,324.5394592285156,126.58606719970703,253.57028198242188,55.753517150878906,348.1828308105469,64.22907257080078,68.70018005371094,121.13939666748047,57.737709045410156
2020-10-22,112.59208679199219,206.38070678710938,80.28926086425781,79.85408782958984,158.82000732421875,13.321088790893555,276.6025390625,141.92999267578125,211.61000061035156,133.93209838867188,33.42575454711914,191.02955627441406,90.79608917236328,44.63441467285156,28.06355857849121,303.07281494140625,324.7147216796875,125.68949127197266,250.58462524414062,55.7722053527832,346.2752990722656,65.1669692993164,69.8770980834961,121.14806365966797,59.79889678955078
2020-10-23,111.90145874023438,207.66766357421875,81.5651626586914,81.16224670410156,160.22000122070312,13.549654960632324,283.2361755371094,140.2100067138672,212.7100067138672,134.62234497070312,33.36756896972656,191.04879760742188,91.61686706542969,44.72770309448242,27.500032424926758,307.6039733886719,320.8309020996094,126.5158462524414,252.22457885742188,55.968421936035156,345.21539306640625,65.67704772949219,69.90196990966797,121.10468292236328,59.1226921081543
2020-10-26,111.91118621826172,201.76116943359375,79.0525894165039,78.74224853515625,160.3520050048828,13.101995468139648,275.5980224609375,140.0933380126953,208.49000549316406,133.97940063476562,32.500972747802734,186.28248596191406,89.3487319946289,44.20222854614258,26.84795570373535,300.58843994140625,309.5885925292969,125.55622100830078,246.02139282226562,53.71660614013672,341.630615234375,64.862548828125,69.55386352539062,119.80303192138672,57.794734954833984
2020-10-27,113.41889190673828,204.80563354492188,79.73902130126953,79.46741485595703,164.31649780273438,13.356732368469238,281.7443542480469,141.55999755859375,206.8800048828125,124.71330261230469,32.193016052246094,183.3782958984375,87.66307830810547,44.42298889160156,26.421287536621094,298.2157897949219,308.66387939453125,126.49810028076172,246.73439025878906,53.33351516723633,343.48291015625,64.16326141357422,68.55101013183594,120.72284698486328,56.62971496582031
2020-10-28,108.16622161865234,194.65415954589844,75.3829116821289,75.08966064453125,158.13900756835938,12.589282035827637,266.2095642089844,135.33999633789062,200.6999969482422,124.15547943115234,31.083799362182617,174.5113983154297,85.20076751708984,43.54304885864258,25.41499137878418,286.5759582519531,283.6192321777344,122.32176971435547,240.38870239257812,51.94130325317383,336.33160400390625,62.67414855957031,66.7110366821289,116.42743682861328,54.48705291748047
2020-10-29,112.17382049560547,196.6134490966797,77.89895629882812,77.37992858886719,160.55050659179688,12.985095977783203,279.2977294921875,136.94332885742188,201.50999450683594,125.32789611816406,31.782085418701172,178.37074279785156,85.75676727294922,43.50571823120117,26.54203987121582,282.5564880371094,285.3713073730469,122.2418212890625,240.30841064453125,52.34309005737305,336.8856201171875,62.43556213378906,66.86022186279297,116.27125549316406,56.0512809753418
2020-10-30,105.89004516601562,194.45252990722656,80.57157135009766,80.32376861572266,151.8074951171875,12.496560096740723,261.67437744140625,129.34666442871094,201.89999389648438,123.35177612304688,31.300447463989258,175.32186889648438,86.52458190917969,43.141944885253906,26.260278701782227,283.9149169921875,280.95220947265625,121.82416534423828,237.70599365234375,52.427181243896484,330.2007751464844,61.87610626220703,70.53185272216797,115.6637954711914,56.62156295776367
2020-11-02,105.80249786376953,194.31809997558594,80.82107543945312,80.73181915283203,150.2239990234375,12.543169975280762,259.9339904785156,133.50332641601562,204.30999755859375,124.45803833007812,31.445480346679688,178.245361328125,88.47501373291016,43.65498352050781,27.363182067871094,290.3908996582031,282.2467956542969,123.06817626953125,241.29779052734375,52.744873046875,336.4516906738281,63.110206604003906,73.14262390136719,117.27783966064453,58.780521392822266
2020-11-03,107.42695617675781,198.25567626953125,82.02294158935547,81.7924575805664,152.42050170898438,12.980609893798828,263.8525085449219,141.3000030517578,206.6300048828125,123.84343719482422,31.670181274414062,181.71878051757812,91.26385498046875,44.39500045776367,26.896257400512695,298.99737548828125,287.5224304199219,125.485107421875,247.20675659179688,53.07189178466797,343.441162109375,63.28294372558594,72.90226745605469,118.91789245605469,58.44650650024414
