Date,APA,BA,BAX,BMY,CMCSA,CNP,CPB,DE,HPQ,JCI
2016-02-17,0.0691218720803639,0.0332149675122801,0.0213846491677036,0.0279834260610101,0.0038273737321192,0.0132596529409509,0.0245627980509293,0.0202988416279303,0.0275227857525199,0.0219297438371706
2016-02-18,-0.0314526504579633,0.0105725201707456,-0.0036637195500963,-0.0093869552129387,-0.006585764793195,0.0119954770110923,0.000985165246222,-0.0135088341067125,0.0436509749325337,-0.0128753005218719
2016-02-19,-0.0378869116306117,-0.020498463746188,-0.0110326267089011,0.0075804594878368,0.0076759485478037,-0.0064649877096327,-0.0003281214792134,-0.0414540943497473,-0.0190112523815462,-0.0269566959361047
2016-02-22,0.0610768724313894,0.019364383695599,0.0201857346534064,-0.0015672851827128,0.0067524430372871,0.0108456076812151,-0.0031177550880165,0.0181819639807703,0.0348832935608023,0.0178730507135032
2016-02-23,-0.0436758564511189,-0.0041740202619958,-0.0018220323134854,-0.0255887079592948,-0.0104901005295159,-0.0032189671986033,0.0024691638217408,-0.0160713154493027,-0.0346440498412624,-0.0102428313232255
2016-02-24,0.0190076992963847,-0.0112063613611339,0.0164319357752338,0.0025778187469507,0.0149459115435512,0.0150701721348953,-0.0060758051795599,0.024112229392271,0.0494666005212884,0.0171495694918764
2016-02-25,-0.0209844861934815,0.0106411201028606,0.0223250211455929,0.0128554486021001,0.0022262018726315,0.0148461592892852,0.0345281213970967,0.0075945894298983,-0.0443624978720675,0.0139538346598235
2016-02-26,0.0444564682535046,0.0114706891872906,-0.0102916198994316,-0.012375213256182,-0.0105932299903034,-0.0318702577241675,-0.0102199880840608,-0.0016332453567794,0.0290138139871998,0.0151948420009537
2016-02-29,-0.0301498842976652,0.0001692084554008,0.0020290356948076,-0.0051403940043539,-0.0031081615385646,0.0053964661850465,-0.0037108835956899,0.0089341483642235,0.0046991793909274,-0.0064955089911935
2016-03-01,0.0088818304473869,0.0150617121226903,0.0118956021101657,0.0369774214179703,0.025810034183056,0.0021470141557997,-0.0103646407330005,0.0108510214190067,0.0224508413377195,0.0238773232073354
2016-03-02,0.0867427725639886,-0.0025841501801815,-0.0038881049020714,0.0105884552297099,0.0025328912458313,0.0080345565106594,0.0057276963448766,0.0097468194127308,-0.0027447113055721,-0.0041645353341328
2016-03-03,0.0743388044503559,-0.0003343435260674,-0.0095694608166959,0.0015406401211666,0.0092639908178893,-0.0021255445487079,0.0066709306916803,0.0223609669902871,0.0192659775297394,0.0069696345142444
2016-03-04,0.0654250036548083,0.0122064222333175,0.0033051355837407,-0.0044615232685015,-0.0030036596797404,0.0378058161914016,0.0012928490099868,0.0144614027477243,0.0063008780026974,0.0049834946521656
2016-03-07,0.0620316812936161,0.0151153131974517,0.0091236644900198,0.0275075114048588,-0.0130571969159604,0.0102624492160821,0.0016144729054474,0.0094248875564748,0.0229742067517106,0.0008262999551678
2016-03-08,-0.0950608262645265,-0.0044752754610506,-0.0060271906856254,-0.0034591217997828,-0.0113634849506381,0.0086334947752855,0.007413145455049,-0.0213585879226533,-0.0229892211548082,-0.0148636447046266
2016-03-09,0.0012991890018139,0.0041683594203993,0.0002528938530435,-0.0108664001790877,0.0084062812968879,0.0045314470694719,0.0118383089230589,-0.0096598724688512,0.0280546109920647,0.0055881845296414
2016-03-10,0.0004326394670761,0.0006511474355315,0.0053038271750149,-0.0091545337446112,-0.0069750661493627,0.0120303217441959,-0.0025298520179317,-0.0079477657900581,0.0052816306158174,-0.0158379026717291
2016-03-11,0.0588111366703014,0.0137465814036448,0.0170856837031356,0.0003079059508972,0.0135341473730232,0.004457894842458,0.0142657452827512,0.0069193056535761,0.0245187138316183,0.0242802580491052
2016-03-14,-0.015928260958376,0.0137205995726845,-0.0009879893234048,-0.0129307291062586,0.0011833061362587,0.007395871669662,-0.0075014650388154,-0.0132611830043254,-0.0196584053977941,0.0044101819747079
2016-03-15,-0.0053951598965588,0.000158319615747,-0.0079133762806637,-0.0068625175825373,0.0028702436218348,0.0039157639674318,0.0023618599114194,-0.0146612788781854,-0.0061030698121974,-0.0096049704741376
2016-03-16,0.0275398223781651,0.0095757866031975,-0.0022430893349126,-0.016331532275808,0.0085860867049034,0.0058506411830157,0.0092679145915306,0.0094233470390987,0.019298633473576,0.0072041608223125
2016-03-17,0.0247720342979413,0.0245353838765778,-0.007743713827364,-0.0186781815756329,0.0140206342219029,0.0213288259304251,0.0018679980600173,0.0202677963035082,0.0086056799742999,0.0090785510774096
2016-03-18,-0.0166438355317984,0.0249427896073783,0.0103222727690921,0.0221245650378365,-0.0162961879657532,-0.0161371197803307,-0.0004665084198496,-0.0051767853337415,0.0392490704461727,-0.0032711668282576
2016-03-21,0.0050374590450288,0.0141833805930211,-0.0019938747090332,-0.0020690591943094,0.0013388174602384,0.0106128727320091,-0.0004660065120971,0.0010890457334229,0.0024628157222814,-0.0013681622210456
2016-03-22,0.0078185939996211,-0.0054466727678832,0.0137325343819967,0.0015947811292751,0.0005012659351844,0.0009545961332368,-0.0157052134585716,-0.0055608996619149,0.004095239838648,-0.009312521917236
2016-03-23,-0.0479412690989951,-0.0167261300734914,0.0022167884531254,-0.0073249127989548,-0.010356055308534,-0.0014305286227636,0.0020537035054863,-0.0172622585729291,-0.0195756376604288,-0.0124409515058858
2016-03-24,0.0206857347119679,-0.0055697872286971,-0.0142537655944499,0.0028874860570453,0.0128271217799504,0.0028649086704501,-0.0040991511172254,-0.0074223948392593,0.0041592232611284,0.0081187132713069
2016-03-28,-0.0090073801473672,-0.0062820945504099,0.009224474334438,0.0039986831847533,0.0013333988158092,-0.0099993984026603,0.0033243362851318,-0.0008718936419124,0.0,0.0044428947547019
2016-03-29,0.0030984279330834,-0.0031227043895057,0.0197627445199624,0.0226225091188112,0.0109832372833587,0.0221261718654419,0.0124646286939227,0.0116876321036845,0.0173987449174906,-0.0002763293736222
2016-03-30,0.0016475223046816,-0.0175733256101534,-0.000484421169882,-0.0057985824182967,0.0008232424608147,-0.0188238447305704,-0.0001555332018891,-0.0047204305583444,0.0016286115106189,0.0127215007662471
2016-03-31,0.0034950784836715,-0.0127548630668743,-0.004362763418139,0.0069357918082686,0.0046050813453955,0.0033575452980241,-0.0057672503730771,-0.0390662863898041,0.0016260678837911,0.0024573073211766
2016-04-01,-0.0268389637601893,0.0001576377027419,0.0148494243390688,0.0161237257138275,0.01293413403304,0.0133840640235303,0.0214768412165922,-0.0063643905146366,-0.0048700757057584,0.0027239648721755
2016-04-04,-0.0143153392443003,-0.0048834756994369,0.0093548543918084,0.0163303005941513,-0.0026788943664031,-0.0113208017197712,0.0047574326002088,-0.0078435260781742,-0.013050355255829,-0.0081499028270165
2016-04-05,0.0108926126295612,0.0054613929310725,-0.0182986459160109,-0.0031828276577956,-0.0048837440968094,-0.021469710200598,-0.0163435057812364,0.0022399674220598,-0.0123967652820929,-0.0298548353052331
2016-04-06,0.0513418193487882,0.0070849550971212,0.0220281054349957,0.0118611258920082,0.0175035942097805,0.0102393005207344,0.0031057863024424,0.003549060445297,0.0276148575770129,-0.0050815513884007
2016-04-07,-0.0114554592085344,-0.0072696724713882,-0.011605289891175,-0.0039074150541624,-0.0128616674786512,0.0004822838464086,-0.0066575863298962,-0.0020957048231228,-0.0236156514493115,-0.0053919226524027
2016-04-08,0.0298842837277246,0.0069291322486557,0.0026358503922689,-0.0031685685538064,0.0032572920248417,0.0086835433347627,0.0054807084466261,0.0017062705647283,0.0058385979136952,0.0105563470992129
2016-04-11,-0.0140147473514835,0.0002347843803396,0.0023902172172169,-0.0013620493351758,-0.0025972654879643,-0.0023914264474023,-0.0049835080416984,-0.0073381417047678,0.0058042805090869,0.00621128067283
2016-04-12,0.0668666615249662,0.0121960372928269,0.0021461716753345,0.0130343445046181,0.0045573783594579,0.0191753489814603,0.0014085188747299,0.0112210748251828,0.0074193238545452,0.0092590507059766
2016-04-13,-0.0155750153720947,0.0128986953973901,0.0073751191683983,0.0109211527037231,0.0037266980572019,-0.0028220915746828,-0.0182868311113633,0.0242819417993558,0.0343698166156118,0.0205728414829193
2016-04-14,0.0097216351559143,-0.0022113201672668,0.0073218582114018,0.0044400449504291,-0.0017760522930027,-0.0113208017197712,-0.0167169066423303,-0.0101959566189043,-0.0071202756768139,0.0087171874137674
2016-04-15,-0.0173683033106333,0.0021397573249664,0.0009382410107505,0.0026521588322894,0.0021025242324923,0.001431087572209,0.0042095545780604,-0.0028329710204596,-0.0023903093850324,-0.0064813222398377
2016-04-18,0.0267049793420328,0.0064058870189125,0.0096040340932406,0.0119032221968717,0.0082294520131442,0.0014295975031193,0.0051596466645433,0.0113635047292406,0.0119805936728953,0.0043489075848652
2016-04-19,0.0295657908533721,0.0053800327989557,0.0062639921394491,0.0007260685361534,-0.0032008364613895,-0.0009519712961472,-0.0083410279150912,0.0515831470882948,0.0086821008141206,-0.0059536051509309
2016-04-20,-0.0016429506109444,-0.015902847302388,-0.0025360765348856,0.0046437390641915,-0.0131663999173151,-0.0199996597523243,-0.0067942585000075,0.0230696671055394,0.0015649947758122,0.0036958406667222
2016-04-21,0.0018286309792638,0.0013018942894373,-0.0057788843236921,0.0134335555381135,-0.0084607062887352,-0.0014578893329975,-0.0255696895990608,-0.0173271125604042,-0.0164064675695733,0.0594651943454225
2016-04-22,0.0259221797576842,0.002371206096035,0.0072070758543831,0.0074114644686131,0.0026253942116563,0.0126523124802333,0.0135380044523114,0.0,0.0015885108901609,0.0090114066754078
2016-04-25,-0.031850827841948,-0.0022892498583851,0.0071564269585093,-0.0007074461077687,-0.001636603820542,0.0120134114596535,0.006596353629531,-0.0047106245581275,-0.0031717793135933,-0.0012756249330324
2016-04-26,0.0270170019145947,0.0190439456676341,0.0077928160939111,0.0032566148861485,0.0008196433416955,0.0018993431709664,-0.0008188787492451,0.0122559068000138,0.0127289167289019,0.0076645613262673
2016-04-27,0.0297065606364548,0.0288202273562043,0.0047757986930752,-0.0088910147395934,0.0040948603834292,0.0156400903836433,0.0106574220300676,0.015463761662954,0.0023565100039415,0.0070994269312252
2016-04-28,-0.0366700759693792,-0.0166327088727149,0.001810995910227,0.0289053745123624,-0.0024465099015642,-0.0032664314281948,-0.0024336366796391,-0.0092074651586402,-0.0148903486407955,-0.0080561612758376
2016-04-29,-0.0185820280907632,0.0,-0.0009037107652603,-0.0011072212549602,-0.006378432857045,0.0042133479872623,0.0035778471719469,0.0021446024612239,-0.0238663867404579,-0.0223354340853881
2016-05-02,-0.0029408519085865,-0.0058604932111248,0.0110808966533157,-0.0030480893035147,0.0077356919266287,0.0116547868700089,0.0152323030123122,0.0021395905992331,-0.0122246972406412,-0.0051918433382637
2016-05-03,-0.0389017116390362,-0.0113425589156591,-0.0071574164421697,-0.0115341209789464,-0.0045730090588498,-0.0119814386125153,-0.0084596013766597,-0.0105584671840652,-0.0338289141721931,-0.0138308470345616
2016-05-04,-0.0268555218474119,-0.0120763803381616,0.0164453485837234,-0.0049208662510016,-0.0009841768012379,0.0111938343108699,0.0040245287656017,-0.0146282865082835,-0.0102473205188623,-0.0121727060892432
2016-05-05,0.0806224476818016,0.0090917544591977,0.0039893334696301,0.0052275737344165,0.0026275499857657,-0.0013836802275887,0.0110630472697941,-0.0119251239687642,-0.0120792061650113,-0.0024109658452049
2016-05-06,-0.0178765154271866,0.0089337685781945,-0.005077210587689,0.0009838967916406,0.0060608436934181,-0.0009239109996229,0.0136377117417634,0.0030789528432049,0.0122268973792132,0.0112783203321706
2016-05-09,-0.0319465103470861,-0.0087045647350767,0.001775036836024,0.0016848657255925,0.0,0.0023116442045163,0.0159575661013235,-0.0106814830921134,-0.013805218713598,0.0005312623142499
2016-05-10,0.0186109812770474,0.019833371830817,0.0077518664092501,0.002663381056682,0.0198629825644691,0.0193727173007853,0.0075453993656493,0.0400841523940027,0.0157484199770463,0.0159229502297002
2016-05-11,0.0173289276752794,-0.0047144911398462,0.0195604803478979,-0.0100657462368145,-0.0090996608550375,-0.0040725620299599,0.000458612222669,0.0010739429996327,0.0068906067767997,0.0052251232516198
2016-05-12,0.0053695854182411,0.0106764747039413,-0.0163828843031034,0.0066377999132511,0.0030612277626462,0.0164587223406602,0.0158872542268051,0.0029798688154807,-0.0111206357449508,0.0057173776075183
2016-05-13,-0.0235729547081837,-0.0171102995061246,-0.0024107587251748,-0.001403347105884,-0.0067461083628629,-0.0049751180453621,-0.0060147737471158,-0.019964456314387,-0.0051904746400698,-0.0085273452867956
2016-05-16,0.0335721951674277,0.0152890924492632,-0.0010981020887127,0.0231810040088049,0.0025872622290759,0.0109089500862387,-0.0033284727752722,0.0140657618467905,0.0121739627747301,0.0484753286787313
2016-05-17,0.0058395568953952,-0.011778720416698,-0.0191337938643504,-0.0222439681447406,-0.0253225215915899,-0.0107912291065461,-0.0314205595957585,-0.0051417854097126,-0.009450359732555,-0.0027341160919651
2016-05-18,0.027031855590508,-0.0118436150099476,0.0107623560066412,-0.0016849564807893,-0.0008272177707649,-0.0213636513234213,-0.005328464266008,-0.0072112579829891,0.0034690980879741,0.0019943073210337
2016-05-19,0.0065360337286202,-0.0222156082178104,-0.0425908472915514,-0.0106902563848756,-0.0021532062621342,0.0167208766992799,0.0080352310190423,-0.0042374088752253,-0.0112360910309562,0.0037309144756065
2016-05-20,0.0022815910086775,-0.0053872178274367,-0.0055608702487585,0.0062559426052382,0.0250624174667417,0.0082229435248557,-0.0637696859868686,-0.0548328593727306,0.0192314969365314,0.0193309781068951
2016-05-23,0.0085800155037851,0.0014915487219122,-0.005125745364758,-0.00522845783734,0.0008096337591105,-0.0040782868783844,0.0,0.0018009034564709,0.0008574394300511,0.0014587698804069
2016-05-24,0.011284495869446,-0.0006269644657223,0.0224822775914848,0.0117898565093064,0.0101924117958906,0.002274941272782,0.0168612351594941,0.0225987250860799,0.0205656497566431,0.0281621103854614
2016-05-25,-0.0058367272481312,0.0106664596239485,-0.0036643178491508,-0.0075807949783947,0.002562628081111,0.0040855765640579,-0.0042687203370797,0.0106734312127101,0.0243491876952997,0.0080282296115317
2016-05-26,0.0020719314154744,0.0034922037425746,-0.0016094046487387,0.0005658325355106,-0.0049523865484446,0.0103974061598615,0.0100578049222945,-0.0027338060748867,0.0688523102267661,-0.0014054630221823
2016-05-27,0.0044805336314486,-0.0006959713449122,-0.0027630475828694,0.008199968769873,0.0094719963035221,0.0071588614277176,-0.0011424636262815,0.0028655577835112,0.0099693448703561,0.0011732242826039
2016-05-31,-0.0197289719159087,-0.0237578605263276,-0.0034633277601151,0.0054691397447244,0.0066795164135049,0.0008888238246611,-0.0101323661069137,0.0222362466045424,0.0159453465152619,-0.0014059105720223
2016-06-01,-0.0169757577530474,0.002061014157882,0.0069721011145784,0.0023709681763108,0.0067928243608639,0.002662967961259,0.0080896143822279,0.0065621384288601,0.0044843505679386,0.0145468482839534
2016-06-02,-0.0058748254161593,0.003480650559219,0.0023078064389596,0.0157227423257422,-0.0010983304365831,0.0004427247380176,-0.005404439564103,0.0148495821162504,0.0074405197123881,0.0046258727943002
2016-06-03,-0.0225646579962238,0.0041782436968282,0.0011512463657041,-0.0015068899844112,-0.0015707155188108,0.0137172613296263,0.0158078195384514,0.0179630943519428,-0.0073855672536501,-0.0041440570269289
2016-06-06,0.0190546390251551,0.0354842633074192,0.0112695051082469,0.0192070501064627,-0.0025173967808405,0.0069830873711205,-0.0043768296094706,0.0223210231238741,0.0171129659524158,0.0013868271919825
2016-06-07,0.0465659875655739,0.0002273716841181,-0.0009099477531712,-0.0051148200239256,-0.0023658474622016,0.0017343863639236,0.0045589496310753,-0.0019432527553526,0.0014628222141492,0.0023084896047769
2016-06-08,-0.0207868746636741,0.0081105138952912,0.0152516064149101,-0.0067651524930355,-0.0004743065823621,0.0064902247521521,0.0,-0.0014888622705759,0.0131487028874506,0.0004610781197071
2016-06-09,-0.0205261921407156,0.00075184670776,0.0033631373419873,-0.0092630990252582,-0.0045871143474335,0.0055891988866261,0.0131279449587036,-0.0026384291515348,-0.0021631949380663,0.0057546365415337
2016-06-10,-0.0413758391644253,-0.0147258154140674,-0.0058098392895359,-0.0010998517858654,-0.002065804917845,-0.0106882468334948,0.0030395124330808,-0.0147208454194782,-0.0245665112754682,-0.0045776465606747
2016-06-13,0.0059791279303691,-0.0093030737395418,-0.0017982270757105,-0.0059190453415207,-0.0065287644008814,-0.0073467681882184,-0.0092506227220783,-0.004085353469746,-0.0258669939414331,-0.004368762885036
2016-06-14,0.0170879777520285,0.0044645408309045,0.0006754254936685,0.012184960310505,0.0040069875554018,0.0043533381495839,0.0048295004527192,-0.0019927607705424,0.001534739350719,0.0
2016-06-15,-0.0042005700007351,-0.0026055055816749,-0.0051753970794232,-0.0072502345532189,-0.0046295882905166,-0.0052011628672969,-0.0097724366188033,-0.003757746845562,-0.0038311638976831,-0.0057737127398237
2016-06-16,-0.0280578195950722,-0.0060692509336086,0.0081428722589476,-0.0115747310165654,0.0120289029390554,0.0039216853548162,0.0152075753104148,0.0034183490030783,-0.0015387704659066,0.0044132967783734
2016-06-17,0.0164152827847905,0.0034781773598373,-0.0029167999722228,-0.0147775584107852,-0.0115689220979137,0.0026040217867231,-0.0049399509496959,0.0103382276939374,0.0107859343367833,-0.0057814911872815
2016-06-20,0.0269166301490406,0.0225697524845669,0.0117012308345296,0.0041034282509502,0.0014428442903113,0.0051942954235861,-0.0004804092801724,-0.004767511151182,-0.0038108200398127,0.0039538842016642
2016-06-21,0.0236802868617493,-0.0092655708543301,0.0011121677584444,0.0040867322872388,0.0012809418333716,0.0120590824964694,0.0070500456440003,-0.017525146401759,0.0198926925385214,0.0004639733119637
2016-06-22,-0.0035318342827597,0.0019009589153085,-0.0015552461610263,0.0148772607723903,0.0015989204709871,-0.0110640142674657,-0.0041367938499496,-0.0020218038372868,-0.0540135726408406,0.0067161005534697
2016-06-23,0.0306577168666739,0.0135083628984951,0.0226969806000782,0.0045634465912638,0.004948846757298,0.0107577842782311,0.0007988450692912,0.0044087821730129,0.0269627000590255,0.0115024989083853
2016-06-24,-0.0567401737789196,-0.052639526429196,-0.0459095239574944,-0.0279461592123131,-0.0206512651692566,-0.0063857756083173,-0.0038314119877416,-0.0304897696573911,-0.053281808200744,-0.0539007485419402
2016-06-27,-0.0521325537202723,-0.030192851708936,-0.0342075018558317,-0.0041069909585312,0.01313864067279,-0.0072835930448454,0.0187499415410421,-0.0139499862024982,-0.0579118749444593,-0.0331731866628873
2016-06-28,0.0419228649115597,0.0096982984776599,0.0243212223838518,0.024033387554704,0.0097666217931016,0.0194217982924904,-0.0128993828646462,0.0175042666987632,0.0207792110476296,0.0179014959340988
2016-06-29,0.0300850165493593,0.0250223176144082,0.0331947860222243,0.0191259070050169,0.0137939192759082,0.0160875234063608,0.0011158254746479,0.001597266372576,0.0330790001715368,0.0185638188724512
2016-06-30,-0.0025083517596883,0.0226789442393573,0.0089245426006676,0.0075342638686681,0.0195496326854498,0.0,0.0590572688524346,-0.005765756139155,0.030377450565481,0.0215826935899745
2016-07-01,0.0179626617729475,-0.001386004999764,0.0050864202552558,0.0031272223984752,0.0056227871137033,0.0020833602064023,-0.0070644900886591,-0.001727759381196,0.0143430806392497,0.0065725649576624
2016-07-05,-0.0352922388609361,-0.0209732017398072,-0.0030805743452928,0.0,-0.0041359201567341,0.0,0.0171061424985636,-0.0213843425940737,-0.0290652851373789,-0.0300836267319501
2016-07-06,0.0115243142817234,-7.862362043198345e-05,0.0150079247932146,0.0010840914336287,0.0013842204675129,0.0,0.0053580458086741,0.0037889007600182,0.0194174617316413,-0.0007208302453303
2016-07-07,-0.0072334659225503,0.0016540575809864,0.0028266438850763,0.0029788115764288,0.017818746302247,-0.0220375142206509,-0.0060685412892049,-0.0012579408905334,0.0198411632165025,0.0040899276765613
2016-07-08,0.0049180496144007,0.0229614352843114,0.0114919475836039,0.0161987332362913,0.0128284683791095,0.016156258715958,0.0040402239551278,0.0201588467990729,0.0178987145983655,0.0249218506850874
2016-07-11,-0.0010877628839652,0.0149893501999138,-0.0034301197689015,0.0014613109199634,0.0044698960557332,-0.0037653759900383,-0.0058121678213332,0.000246600666965,0.0061161725399956,0.0044426642713331
2016-07-12,0.0440937038978181,-0.0093152058552722,0.0077436201681075,0.0107437930828697,-0.0038567923651461,-0.0046199025021552,-0.0035974641437666,0.0176569351447755,0.0425534301890759,0.0032590383335771
2016-07-13,-0.0173790609829166,-0.0053512302946503,-0.0006399656017309,0.0049869330640226,-0.0047654809244397,0.0101265612344159,0.0037611820375917,0.006551776953575,0.0065597391095502,0.0048722068773472
2016-07-14,0.0060133370870234,0.0110676515203409,0.002776439661875,0.0024807554520303,0.0028430616413395,-0.0116957576881988,-0.0028481630955848,0.0081964783005425,-0.0007243044939596,0.000692671514314
2016-07-15,0.0042195733089149,0.0063852514711546,-0.0038335919542692,-0.0100297703908699,-0.0020892413472729,0.0169057369293537,0.0013529672786898,-0.0027497530766215,0.0036235940807283,-0.0034608433188966
2016-07-18,-0.0138306495608657,0.0078557396405085,-0.0047042890039264,-0.0005261783612486,-0.0002986039717363,-0.0045714745094836,-0.0007504204190237,0.00491551598914,0.0064981663485372,-0.0009264799710755
2016-07-19,-0.0216582490069557,0.0092181624468659,-0.0075184984697521,-0.006450782250384,0.0034400190101855,-0.0012526468922371,0.0009011807672774,-0.0066807731152782,0.0078906731408965,0.0013907150507082
2016-07-20,-0.0047392522988697,0.000445733374204,0.0108225017078389,0.0033124637915793,0.0004471721287657,0.0083610966952223,-0.030766750335038,-0.005405065444925,0.0078293508074209,0.0052319843442794
2016-07-21,-0.0219779109865609,-0.0088330575763255,-0.0128482769440257,-0.0029053661686478,-0.0014900012812829,0.0049752731976993,-0.0192010649941565,-0.0071245240115355,-0.0112994568645699,0.0316907098919247
2016-07-22,0.0046817795641052,-0.0004495679045082,0.0047723737509661,0.0023841689753703,0.0065651407352129,0.0185641701583838,0.000631343658126,-0.025541336498445,0.0078571298048282,0.0260091960294253
