Date,APA,BA,BAX,BMY,CMCSA,CNP,CPB,DE,HPQ,JCI,JPM,LUV,MMC,MO,MSFT,NI,PCAR,PSA,SEE,T,TGT,TMO,TXT,VZ,ZION
2016-01-20,0.0111013220057532,-0.031096435885250684,-0.01696847405617008,0.005378738625491097,-0.01179671003673921,-0.03428562341353436,-0.004233494433004026,-0.006348419489925705,-0.02151650662460991,-0.016328604421316006,-0.02631095536181094,-0.0075759566841764325,-0.011696889460043436,-0.020205422150833652,0.004548788061732534,-0.028942271478492154,0.006661809003919439,-0.04052858471561116,-0.0012513880660822707,-0.017676170488658105,-0.023830237252939646,-0.013786758938612365,-0.011956242343051038,-0.010029005391982482,-0.021422642340083953
2016-01-21,0.07598941687021421,0.010316332376227866,0.01409668789892038,-0.006609019617051182,0.013243519185597963,0.03136096683090139,-0.00018467387516063472,0.014305820390694057,0.040837896444938515,0.005701003354370959,-0.004683916020534862,0.0050889410789065614,0.0011711491337991209,0.0040191568946505996,-0.006103432256432173,0.0035970625551868807,0.010589661150140595,0.0032043664039975717,-0.002005178286552889,0.018878999339323466,0.015535274416005551,-0.010296541187401864,0.004125145765431881,0.03264295998364175,-0.017698698803338853
2016-01-22,0.0574653582949427,0.009805494992913832,0.023262121251694357,0.02011737652039991,0.01859343135929814,0.020080278335182555,0.01035287309848032,0.021634448962006836,-0.014084601831990784,0.020006867684231766,0.03076910828937085,-0.012658421159272293,0.019497045523149792,0.014447589073156575,0.03585577605297674,0.03840276600657466,0.015716495920325313,0.02766933902782509,0.028628616117581496,0.01737129352056499,0.015733922158790214,0.027566748374669547,0.025746548758129206,0.02550696496308591,0.019914630676995504
2016-01-25,-0.04951729539472716,-0.004815237047662291,-0.0005542029813272453,-0.022981380245416294,-0.0202418168646038,-0.038245105403506896,-0.0007315437012401782,-0.03793009874906261,-0.03163268437228006,0.11637805748823915,-0.02265150665088289,-0.020512571381391287,-0.01376940996377718,0.002059142077781795,-0.00956207026642153,0.004930966025774586,-0.017622820516413507,-0.0008880503090575864,-0.048583484342670125,-0.003984033714314661,-0.011474355825290883,-0.004286565332612846,-0.016555542900017928,-0.000212596036477386,-0.05206871358035037
2016-01-26,0.016029372228849814,0.03225539577031311,0.01359238034137955,-0.003655470890788548,0.011621317732028125,0.01578937509912559,0.009888204122272315,0.024936844741007436,0.015805951236638638,-0.004978449033357535,0.02551209183223624,0.004450253861750131,0.006980653461501118,0.009588968009963672,0.007337273146401868,-0.0034349378818036014,0.040253875393457594,0.024079799960430304,0.025660470364051058,0.011428678724881625,0.022054699163911895,-0.004676075210483299,0.02443639102089712,0.025940837949851803,0.04217721969019417
2016-01-27,0.015777431212046222,-0.08928973250249106,-0.0010949396879395001,-0.015632651073826054,-0.013129153759006251,-0.0034544033345583758,-0.002719699580239987,0.0008156223394282236,-0.002074712978611837,-0.010594093451663844,-0.0007008954751417384,-0.0281467185485359,-0.005969574360799035,0.0,-0.018209407815408585,-0.008370332456922314,-0.013459737807778982,-0.020870298101220763,-0.0042530381923546745,0.002259809159278925,0.00354886134232113,0.012900915678954794,-0.13358042718242802,0.0161656704185833,0.02494112015207084
2016-01-28,0.050996422652354045,0.012266316480553652,-0.02191792373032897,-0.008912522881584173,-0.00018510032147101008,0.013287262592303506,0.013272653003115975,0.016026183651382198,-0.01455291447507756,-0.004164308965983521,0.004207715933642886,-0.029498578505286588,0.0034873362017282528,0.011363716017728676,0.016399441033709605,0.03028833257888608,0.009592844948709045,0.0035459391879744118,-0.03618097120350405,0.001409495533287286,0.00424371563402226,-0.056394176458666734,0.02753123414041503,-0.00040761641099451573,0.01698845708152419
2016-01-29,0.047783675173387774,0.017964470711173908,0.025210251019244456,0.01635040295586565,0.0295696192730035,0.018814290116025756,0.012201696460172329,0.02940801079056099,0.02426161024108553,0.027180133550551266,0.03875727471119661,0.039513481579074305,0.02953653906022158,0.0248194978484384,0.05820221685165161,0.012529980330830304,0.03610649856091008,0.018067767670145507,0.056569413964780324,0.014916894711264339,0.020143707125051424,0.030350508942382115,0.01875575507373295,0.019587704567184616,0.023927480296563663
2016-02-01,-0.04043302294481177,0.011903760374788241,0.018579392817568152,-0.02155713377467916,0.0017953542314150805,0.041969624890582535,0.007977034982053155,-0.002727479671433497,0.02677649446025021,-0.009014407846618666,-0.01075655100951689,0.01834127467714808,-0.0011249484115709585,-0.002781629717449885,-0.006897677269494085,0.013802746008568123,-0.010800713588217103,0.0020510762528003212,0.018751325135163865,0.0033278106584322398,0.005661978864659911,-0.010374202775404573,-0.030099371400822417,0.015809367391069307,-0.00793626774202183
2016-02-02,-0.05560997149098601,-0.03323454646076229,0.017971880956100694,-0.03206157378608332,-0.02186019473864087,-0.01074136793304159,-0.009672903005505273,-0.028906204939832425,-0.009027120774383834,-0.009682883146690968,-0.031090688872702277,-0.048029371747545846,-0.017270985255047222,-0.0073842728010417025,-0.03125581004125899,-0.001877763288259171,-0.020807744285337382,0.0044865566603307094,-0.021070434663279514,-0.0033167730656726846,0.006590416186004422,-0.02907645685162763,-0.04308512485228455,-0.016745415571622346,-0.04266668188339495
2016-02-03,0.06977960898538993,0.03701501500458071,0.008168730101172805,0.02123302187595355,0.05953448957666296,0.034202275790247816,-0.000355034667499865,0.01112921057513172,-0.023279162932512976,0.015703895460997597,0.006662827643910241,0.010145774306317579,0.009360303935097347,-0.010745605488244214,-0.01584875300371491,0.01034786318917913,0.005470189550192073,-0.008267091062322818,0.04007916642721643,0.018302785380916564,-0.010094276129744673,-0.006619987583816989,0.016372811611998106,0.014225655685137228,0.011141721551872097
2016-02-04,-0.012124010435915933,0.014277397616466514,0.0007842145264989053,-0.006985906524049068,0.0063972059535815085,-0.005249352151746489,-0.016876990810420933,0.04362801854574383,0.02176150319677661,0.01225217667916656,0.0172446772977235,0.019272143921798435,0.025170351499224308,-0.0060162626527420215,-0.003067983794227236,-0.007737172528098468,0.04624377675842406,-0.02722149569463006,-0.009514577784023537,-0.005174436657860215,-0.03486291822524645,0.01388363263804071,0.0006195585338453213,-0.0037537132021787656,0.012397113941626348
2016-02-05,-0.04148223523127548,-0.008494441796725094,-0.020893638552470284,-0.0011726549597621538,0.020614796705008986,-0.005277191807980586,0.00903525414098394,-0.0035576384503305247,0.0050711185746958876,0.00806917844537236,-0.01113010604828002,-0.049533870669403735,0.008861106966143062,0.005380144038453993,-0.035384170975306994,-0.008506589439286172,0.0022001496302617163,-0.036918114464132956,-0.023535073023184694,0.009580956700215637,-0.006853087662630819,-0.03615005535230742,0.0,0.01070822175325259,-0.01904770862803895
2016-02-08,-0.03764422156978797,-0.025212089375519997,-0.03974363369992395,0.018279368792233797,-0.00016813776525670399,-0.022281233756429875,0.006984025785754744,-0.017215070561237722,-0.054490579917018,-0.007147252786321223,-0.02095236155442337,-0.027178492356251693,0.006404393004890485,0.00535087221657049,-0.014952428340451962,-0.0033369252182390285,-0.004390315928343269,-0.034369400125252914,-0.029759180408963304,0.006236686898899002,0.006325375207118622,-0.010066918498710442,0.00557239467620918,-0.004512324384720712,-0.0420711708129875
2016-02-09,-0.05322005641760286,-0.004938523904364001,0.005277790046648079,0.004940785846996976,-0.020033641223604293,0.0065110922121602854,0.01742876852951447,0.013104983263181103,-0.019209914644397363,-0.0023030275280251367,-0.006013330653904525,0.01526507222930329,0.0050908451845106395,0.005489169607976407,-0.002631074425534785,0.01578233269320184,-0.0010020883537527059,0.01720641996521466,0.024841815162781833,-0.01239552474731509,-0.0019998548607985667,0.020583874867648344,-0.013854621370279041,-0.011628138014796341,0.0024131729619765174
2016-02-10,-0.00702640484105943,-0.012140273065262996,0.019895164287944356,0.0009834018651428966,-0.04122975699809339,-0.002156253279582021,0.011886132401900174,-0.008580664423003648,0.009793081583523877,-0.01587319098473594,-0.01209994675263637,0.008226754217696142,0.004160550133359475,-0.006616700662335884,0.008725844365293778,0.011299724134872458,-0.017540445511666225,0.012665377272566669,0.07914860255960776,-0.00600303308418082,-0.015745565478440082,0.00811594900277468,-0.0009364408293996984,-0.003389881776114767,-0.001444465696881836
2016-02-11,-0.026889544900359552,-0.0680644648840758,-0.0279057829469882,-0.025540586099507268,0.004120796856308839,-0.032982677309203345,-0.009673733876073398,-0.012918062259448804,-0.028017422984981,-0.024926727857195075,-0.04412819421568415,-0.005627631891926166,-0.01008774455537964,-0.0009993134432972894,-0.0004024318130033677,-0.01769124249522125,-0.009029316621480432,-0.004409151083906493,-0.03048342826086936,-0.006038944162556348,-0.010325747038451127,-0.017216607527810512,-0.02781265665281074,-0.01180458510559168,-0.04050175977112258
2016-02-12,0.06253680046155696,0.0017520327933278068,0.020345716592075958,0.011425016069301464,0.013204854858490656,0.01813038806933398,0.015873394762483173,0.02434188159109496,0.04434612727078435,0.008120011695821328,0.08328656076183094,0.02546727549430683,0.020563825085607945,-0.00033325797138328284,0.0163009437802355,0.008530902060382761,0.035411039247998044,-0.005195341436497469,0.02222258431803703,0.007180609091320678,0.036449533387963085,0.025790652885240295,0.03117958139865884,0.014577782732359656,0.05477407902460407
2016-02-16,0.02573207191361071,0.03654599352741972,0.021851759138440396,0.03289021196003272,0.012328301561185695,0.007234201269410434,0.020603916800626454,0.019675192964720756,0.04140133404965085,0.020286482368736758,0.01495872803659215,0.02317923335746519,0.007489445657452798,0.0055023574640482575,0.018946978582842444,-0.007988784266159787,0.027200323451803454,0.019562740685195035,0.004393873212174881,0.004935564754364297,0.022158744541153963,0.007431964499795329,0.023691277736539895,0.0025943647141981607,0.03583373092388742
2016-02-17,0.06912187208036391,0.03321496751228015,0.021384649167703662,0.02798342606101012,0.003827373732119277,0.013259652940950994,0.024562798050929313,0.020298841627930386,0.027522785752519985,0.021929743837170612,0.007197911655294487,0.03856460310251797,0.015397864008481976,0.0016586179296418369,0.026032599681053092,0.011369310939020494,0.01343447878422066,0.03329395252802603,-0.007598805807723541,-0.00027285894194961635,0.008391783114099605,0.02574167382241166,0.014007027890172719,0.0015925012221933432,-0.004151223313442753
2016-02-18,-0.031452650457963305,0.010572520170745614,-0.003663719550096367,-0.009386955212938752,-0.006585764793195059,0.011995477011092381,0.0009851652462220528,-0.013508834106712553,0.04365097493253378,-0.012875300521871913,-0.016334576858589855,0.012723836435521108,0.0022660202401945106,0.0036424412412550122,-0.004387848942614125,0.024355639917734706,-0.014793378651770328,0.0024787466452984575,0.0006965808761758563,0.00955226030400369,0.005964094306387668,-0.007727667720363263,0.013513337744834208,0.012320788085819157,-0.01945335781728108
2016-02-19,-0.03788691163061175,-0.020498463746188023,-0.01103262670890115,0.00758045948783681,0.007675948547803735,-0.006464987709632775,-0.00032812147921346124,-0.04145409434974734,-0.019011252381546218,-0.026956695936104724,0.0001728615859153404,0.007949250453183287,-0.0033041845721731855,-0.0009897986006467407,-0.007089309090308471,0.0,-0.007409984675935122,0.02127913491657374,0.003709710123962706,-0.011354402197773505,-0.002895659835911002,0.0036240673902592224,-0.013925678457445634,-0.0015704341236278951,0.01133649296154493
2016-02-22,0.061076872431389484,0.019364383695599008,0.02018573465340645,-0.0015672851827128742,0.00675244303728717,0.01084560768121512,-0.003117755088016594,0.01818196398077032,0.03488329356080233,0.017873050713503202,0.012971011284320877,0.03841243071745204,0.004187374905129326,0.010732888258066842,0.016017067881494818,0.0018291153320049158,0.026325914060696842,0.006627861339568497,0.03626688072010631,0.00792987886082197,0.002074295725952302,0.009833890540359658,0.026442147634317292,0.004129073150051621,0.03736587486215193
2016-02-23,-0.04367585645111893,-0.00417402026199587,-0.0018220323134854333,-0.0255887079592948,-0.010490100529515933,-0.003218967198603373,0.002469163821740894,-0.016071315449302737,-0.03464404984126246,-0.010242831323225565,-0.04183008124298104,0.006369310751556334,-0.007993040639977744,0.005064511163119567,-0.0279200292893661,-0.0050208243322122925,-0.014165816359200778,0.00031518815893294416,-0.017610255152653354,-0.0032557214092240327,0.020973704531398463,-0.012933599760892589,-0.007903584734287317,-0.008615460964993216,-0.04502505789198885
2016-02-24,0.019007699296384795,-0.011206361361133954,0.01643193577523383,0.002577818746950733,0.014945911543551293,0.015070172134895365,-0.006075805179559968,0.02411222939227109,0.049466600521288484,0.017149569491876404,0.00035657468143623916,0.006816060268975521,0.006306326342697233,-0.0026005774102015877,0.003516613863417506,-0.0022933206901353254,-0.006407394500750119,-0.014977083254991141,0.03335599083828411,0.009798659178816838,0.039870802794791604,0.0002315710972204954,0.0032457747815257676,0.003752724706359345,-0.02498788731289181
2016-02-25,-0.02098448619348159,0.010641120102860668,0.022325021145592983,0.012855448602100195,0.0022262018726315613,0.014846159289285232,0.03452812139709671,0.007594589429898324,-0.044362497872067586,0.013953834659823583,0.015496798486246632,0.029739028582310034,0.005395761133757393,0.01662329855216016,0.014408421107050318,0.012873495932637757,0.012702413305729854,0.020726571740904642,0.018006164281310744,0.007278036457064596,0.02248500736639003,0.0061645380809416395,0.014999709389516669,0.00570627962225756,0.026595941623862362
2016-02-26,0.04445646825350469,0.011470689187290661,-0.010291619899431614,-0.012375213256182072,-0.010593229990303432,-0.03187025772416752,-0.010219988084060883,-0.0016332453567794447,0.02901381398719982,0.015194842000953779,0.009296642745120653,-0.00986154989982746,-0.004501439421868869,-0.013466096594882293,-0.015355410634913746,-0.023604037539228684,0.002508134969999798,-0.004155060443687186,-0.0019412479961692375,-0.006422376485918924,-0.0030508063762093585,0.0010719745324256902,0.0011589347571951958,-0.001760876898863395,0.02543539638239878
2016-02-29,-0.030149884297665297,0.00016920845540080443,0.0020290356948076127,-0.005140394004353954,-0.0031081615385646355,0.005396466185046522,-0.00371088359568994,0.00893414836422357,0.004699179390927455,-0.006495508991193555,-0.021550536835155287,-0.005217069646655803,-0.007825900822990506,0.00048785125407091456,-0.008187053820985057,-0.0013944950949648094,-0.008661668997929417,-0.017910711350411668,-0.011670529533398422,-0.004847766092610839,0.0002550435625439107,-0.011628516406488876,-0.011577274997442322,-0.005684156123695883,-0.02067087495432518
2016-03-01,0.008881830447386996,0.015061712122690363,0.011895602110165715,0.036977421417970335,0.025810034183056052,0.0021470141557997646,-0.010364640733000585,0.010851021419006734,0.022450841337719574,0.023877323207335488,0.051510299224442946,0.014925092009679286,0.01822937074511133,0.0025984644556469316,0.03341204935430975,0.0009308612210190415,0.023495266724738784,0.02168419017435519,0.013776330373549417,0.011907843767380077,0.03199479747433043,0.04713995024628703,0.010248655190993272,0.014390099974472381,0.046435793377833434
2016-03-02,0.08674277256398866,-0.0025841501801815436,-0.0038881049020714764,0.01058845522970997,0.002532891245831337,0.00803455651065943,0.005727696344876687,0.009746819412730812,-0.0027447113055721895,-0.004164535334132857,0.009459136357291564,-0.013176140646074641,-0.004303778412672266,-0.003726157574944655,0.007036806041956778,0.026511763302929037,-0.008347611118995069,0.004982568409558796,0.006056407986457124,0.008023761454627909,0.0017290228207544889,0.020993170730124522,-0.009564826136258198,0.012825551776400879,0.023307582912708957
2016-03-03,0.0743388044503559,-0.00033434352606742657,-0.009569460816695963,0.0015406401211666143,0.009263990817889312,-0.002125544548707947,0.0066709306916803435,0.022360966990287112,0.019265977529739464,0.006969634514244483,0.0033466542306681557,0.0021455198320550206,-0.0015557325114007314,0.011870432549871524,-0.011331483270882181,0.012233643322338228,0.03424533269305785,-0.01155484084376912,0.0002151421084637395,0.007959429075568458,-0.017139146136512573,0.0039823472388420544,-0.015510771809441048,-0.004412642036182413,0.03197563317594332
2016-03-04,0.0654250036548083,0.012206422233317582,0.0033051355837407925,-0.004461523268501577,-0.003003659679740478,0.037805816191401664,0.0012928490099868295,0.014461402747724339,0.006300878002697408,0.004983494652165632,0.0015010412335061396,-0.012609774186743028,0.004502141216969235,0.012051920764043711,-0.006112685549553354,0.002685718257323888,-0.011838841578137416,-0.012874557906155215,-0.018056153443725576,-0.001579604779792687,0.01781475292474277,0.011754498220608367,-0.019025043267735797,-0.0015419825269650245,0.03310683462905484
2016-03-07,0.06203168129361614,0.01511531319745174,0.00912366449001989,0.027507511404858853,-0.013057196915960412,0.010262449216082103,0.0016144729054474727,0.009424887556474859,0.02297420675171069,0.0008262999551678085,-0.0018317008020110048,-0.0004819848826161932,-0.005516232250371567,-0.018577476337777954,-0.01921980191589112,-0.0017858370345724683,0.004305472797013765,0.0024802564837314023,0.007880561876695058,0.005273350196371318,-0.0038211844568384334,0.008909463638824944,-0.0024242812030256244,0.007720433925593628,0.004108632406720547
2016-03-08,-0.0950608262645265,-0.004475275461050643,-0.006027190685625405,-0.003459121799782805,-0.011363484950638103,0.008633494775285522,0.007413145455049008,-0.021358587922653327,-0.02298922115480828,-0.014863644704626644,-0.01935291304562925,0.002651837368559562,-0.004333773230716265,0.007927808752079546,0.01214993065617187,0.005366864392234216,-0.02479013773166805,-0.0065847544617398945,-0.01368378246200097,-0.0010492031037013794,-0.0035885250641999322,-0.017449709472376673,-0.012454531913064004,0.0047883034233007216,-0.031096587577341794
2016-03-09,0.0012991890018139163,0.004168359420399392,0.000252893853043501,-0.010866400179087798,0.008406281296887919,0.00453144706947195,0.011838308923058927,-0.00965987246885125,0.028054610992064744,0.005588184529641493,0.005784343763358235,0.01755259594954528,0.004700710508260375,0.008186065679116394,0.023039598673885386,0.006227955775194083,-0.0019112876588066596,0.003896762707956025,0.010129679356064347,-0.0028879781725478226,0.00844424445658487,-0.006686863078405159,0.02062202969496152,-0.0022873970225105733,-0.00422304208122426
2016-03-10,0.00043263946707616796,0.0006511474355315183,0.005303827175014986,-0.009154533744611282,-0.006975066149362719,0.012030321744195938,-0.0025298520179317663,-0.007947765790058181,0.005281630615817434,-0.01583790267172913,-0.008626365542354852,-0.0014176366910186866,0.00034667780787134284,0.0030248092028901663,-0.014950871826246548,0.006631010536672477,-0.008426093917332178,0.0004400538115842956,0.001744177787429857,0.008688633483096009,0.0035709858836128205,-0.0013751981833176607,-0.006032002222868704,-0.00038231558729451276,0.023749037725343092
2016-03-11,0.05881113667030147,0.01374658140364482,0.01708568370313568,0.00030790595089724704,0.013534147373023275,0.0044578948424580656,0.014265745282751263,0.006919305653576124,0.0245187138316183,0.024280258049105274,0.012455509862519865,0.02531908493030488,0.01749516019637709,-0.006806944671669646,0.01959675113293713,-0.0013174432463474162,0.018346982195833084,0.027280033264653225,0.021544943503735814,0.0013055705648628013,0.004539781025773015,0.017487783834174486,0.028519432702285963,0.004013850474673841,0.03272577071450611
2016-03-14,-0.015928260958376073,0.013720599572684566,-0.0009879893234048254,-0.012930729106258698,0.0011833061362587216,0.007395871669662046,-0.007501465038815436,-0.013261183004325439,-0.019658405397794176,0.004410181974707994,-0.0037078988573141514,0.011308680773304935,0.0015322000233815025,0.0,0.0018840798300145956,0.001758908256934033,0.01877486805190709,0.01799131459140857,-0.008521145743254133,-0.0010431076465203803,-0.0012214540472792468,-0.0032090623429181786,-0.0014747984578916684,0.00019037727261372872,-0.00401149448217053
2016-03-15,-0.00539515989655881,0.0001583196157470823,-0.007913376280663798,-0.006862517582537309,0.002870243621834856,0.003915763967431873,0.0023618599114194616,-0.014661278878185469,-0.006103069812197437,-0.009604970474137664,0.001353588111965287,-0.0045640863959761635,0.0052695714754169565,-0.002419044875298426,0.007899275802436323,-0.004828959214334239,-0.005770415559948283,0.014631887576725067,-0.0027934131492475256,0.00521902800159979,-0.0014675738794109883,-0.010803650715011215,-0.010044263630750394,0.0024743146534558225,0.0
2016-03-16,0.027539822378165102,0.009575786603197578,-0.0022430893349126846,-0.01633153227580808,0.008586086704903462,0.0058506411830157035,0.009267914591530646,0.00942334703909875,0.019298633473576077,0.007204160822312566,-0.004729985594155939,0.01215032278046757,-0.0037201121007891524,0.003394690943334,0.014181981328665216,0.018967909128278393,0.011420524511968955,0.017153243032004717,0.006033206726741236,0.00649070862611123,0.00906367505676342,0.005930798665559012,0.021188033852875154,0.010252454073857997,-0.001207898797475404
2016-03-17,0.024772034297941392,0.024535383876577832,-0.0077437138273640516,-0.018678181575632946,0.014020634221902917,0.021328825930425177,0.0018679980600173618,0.02026779630350828,0.008605679974299951,0.009078551077409625,-0.002885215286868248,-0.012457807646762853,0.015784035160483212,0.004188813214345277,0.005703672491601086,0.009957115874520195,0.01703053702844204,0.00641710983681909,0.011993955275192425,0.009027141041610287,0.007646703420052026,-0.005967891339430431,0.021916678807838652,0.007893545132452662,0.008467998927837561
2016-03-18,-0.01664383553179849,0.02494278960737839,0.010322272769092145,0.022124565037836552,-0.016296187965753273,-0.016137119780330722,-0.00046650841984963165,-0.0051767853337415515,0.03924907044617276,-0.0032711668282576767,0.02944685123774149,0.02064232095467755,-0.0008353687806185173,-0.012674584377330267,-0.021405037320833098,-0.02271770057461453,0.004368723362113913,-0.001112160908790183,-0.0033860951337066902,-0.01431488636399203,-0.0037344912638520578,0.012658286633384419,0.034315131897707296,-0.0072723078103191785,0.007996338793150315
2016-03-21,0.005037459045028836,0.014183380593021155,-0.0019938747090332276,-0.0020690591943094416,0.0013388174602384506,0.010612872732009171,-0.00046600651209716126,0.0010890457334229442,0.002462815722281464,-0.0013681622210456323,-0.0003308692062342633,0.01101125691925886,-0.0005016552755032766,0.0029249320303437187,0.006917092078278397,0.003947242225287972,-0.004530563371866858,-0.019261290600705472,0.0029728997634153043,0.009336428173535305,-0.0061660462176864606,-0.0026428705412884224,0.005253178454520668,0.003756534186243332,0.007140102439258333
2016-03-22,0.007818593999621148,-0.005446672767883243,0.01373253438199673,0.0015947811292751357,0.0005012659351844029,0.0009545961332368957,-0.015705213458571676,-0.005560899661914975,0.004095239838648013,-0.009312521917236083,-0.0036383953295134885,-0.008446004536255325,-0.0006695335458297702,-0.011665491604121336,0.0038989585597501986,-0.003931722763179102,-0.008556047562978453,-0.0013626359987796155,0.02752480664729795,-0.007451325809778031,-0.006082871094343245,-0.005586178039266088,0.006875620623481682,-0.004303881810760912,-0.0015751389470558541
2016-03-23,-0.0479412690989951,-0.01672613007349144,0.002216788453125451,-0.0073249127989548635,-0.010356055308534007,-0.001430528622763605,0.002053703505486393,-0.01726225857292918,-0.019575637660428802,-0.012440951505885867,-0.0049803489320821015,-0.004035352394191505,-0.0031808993643590577,0.006721270739263874,-0.0018495537386599148,0.00964887738487974,-0.014322261616939724,0.004926281589503034,-0.016278660413245882,-0.002329925587795323,-0.002448051721552935,-0.00021608597695621512,-0.0005458923841414887,-0.005637743729322575,-0.01617355883267868
